case_id,risc,lifecycle:transition,trace,duration
8620,4.66057604119,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",27
8621,5.85705850873,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",55
8622,2.10563912335,complete,"('create application', 'in-person appointment 1', 'check documents')",94
8623,5.30162884898,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",44
8624,32.9818158818,complete,"('create application', 'cancel appointment')",23
8625,1.91583513697,complete,"('create application', 'in-person appointment 1', 'check documents')",44
8626,5.73630732785,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",74
8627,3.50934367638,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",91
8628,4.48586287031,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",23
8629,34.2154081605,complete,"('create application', 'cancel appointment')",33
863,8.13350518704,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",26
8630,8.28769404854,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",76
8631,11.6713165959,complete,"('create application', 'cancel appointment')",44
8632,6.68509012377,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",66
8633,3.33069695102,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",44
8634,7.19660992392,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",20
8635,13.0877656771,complete,"('create application', 'cancel appointment')",14
8636,4.0945586064,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",51
8637,4.7336425463,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",153
8638,4.07233283396,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",70
8639,19.857098898,complete,"('create application', 'cancel appointment')",19
864,6.39358883539,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",23
8640,3.84226330469,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",15
8641,0.524899256238,complete,"('create application', 'in-person appointment 1', 'check documents')",17
8642,24.7314831137,complete,"('create application', 'cancel appointment')",28
8643,6.43072900497,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",22
8644,9.56380303867,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",17
8645,6.72531947536,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",39
8646,36.6104488372,complete,"('create application', 'cancel appointment')",4
8647,24.6027764818,complete,"('create application', 'cancel appointment')",25
8648,4.14232795053,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",33
8649,57.1806304041,complete,"('create application', 'cancel appointment')",30
865,27.5182756612,complete,"('create application', 'cancel appointment')",28
8650,6.22493227383,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",25
8651,2.0739313059,complete,"('create application', 'in-person appointment 1', 'check documents')",52
8652,23.8249082585,complete,"('create application', 'cancel appointment')",50
8653,19.2783520327,complete,"('create application', 'cancel appointment')",0
8654,16.8391677524,complete,"('create application', 'cancel appointment')",3
8655,3.34659210936,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",43
8656,4.70627137204,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",46
8657,16.3007129429,complete,"('create application', 'cancel appointment')",34
8658,26.2105043172,complete,"('create application', 'cancel appointment')",134
8659,5.76167823671,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",45
866,14.7659183902,complete,"('create application', 'cancel appointment')",49
8660,9.76524985768,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",67
8661,1.13326099717,complete,"('create application', 'in-person appointment 1', 'check documents')",11
8662,1.65268717313,complete,"('create application', 'in-person appointment 1', 'check documents')",22
8663,23.1955678618,complete,"('create application', 'cancel appointment')",5
8664,1.60393503383,complete,"('create application', 'in-person appointment 1', 'check documents')",30
8665,1.38462075638,complete,"('create application', 'check documents', 'in-person appointment 1')",130
8666,12.8431871228,complete,"('create application', 'cancel appointment')",49
8667,0.460224777853,complete,"('create application', 'check documents', 'in-person appointment 1')",51
8668,1.10162633942,complete,"('create application', 'check documents', 'in-person appointment 1')",72
8669,14.2436536712,complete,"('create application', 'cancel appointment')",47
867,3.2756196125,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",125
8670,10.9723652928,complete,"('create application', 'cancel appointment')",6
8671,10.8163166955,complete,"('create application', 'cancel appointment')",15
8672,4.99020420457,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",51
8673,2.73931403602,complete,"('create application', 'check documents', 'in-person appointment 1')",27
8674,0.914911662451,complete,"('create application', 'in-person appointment 1', 'check documents')",65
8675,1.23521070609,complete,"('create application', 'in-person appointment 1', 'check documents')",15
8676,13.13250832,complete,"('create application', 'cancel appointment')",30
8677,14.6043698721,complete,"('create application', 'cancel appointment')",0
8678,7.11936030221,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",47
8679,7.72818342716,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",70
868,3.1335023618,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",135
